"統計名：","賃金構造基本統計調査"
"表番号："
"表題：","[令和２年以降] 一般_都道府県別_職種（特掲）DB"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","数字が得られないもの"
"-","計数のない場合"
"X","統計精度上の理由により計数を表章することが不適当な場合"

"","","","","","","","","","","","","/表章項目 コード","01","02","04","06","08","10","12","13","33","34","36","38","40","42","44","45"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","29000","","奈良県","","***","***","***","***","***","***","***","***","46.0","13.2","165","7","268.5","256.1","656.8","245"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","30000","","和歌山県","","***","***","***","***","***","***","***","***","43.7","13.6","166","4","249.7","241.6","631.8","191"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","31000","","鳥取県","","***","***","***","***","***","***","***","***","44.8","12.8","166","4","218.7","213.4","484.5","110"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","32000","","島根県","","***","***","***","***","***","***","***","***","46.0","13.1","163","3","218.3","213.7","539.4","262"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","33000","","岡山県","","***","***","***","***","***","***","***","***","45.7","12.9","166","5","261.3","250.7","621.5","608"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","34000","","広島県","","***","***","***","***","***","***","***","***","44.4","13.0","163","7","260.0","247.4","685.3","1,055"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","35000","","山口県","","***","***","***","***","***","***","***","***","43.1","11.9","165","7","242.1","230.1","671.2","342"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","36000","","徳島県","","***","***","***","***","***","***","***","***","44.5","16.0","166","5","253.6","243.6","863.4","186"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","37000","","香川県","","***","***","***","***","***","***","***","***","42.9","10.6","164","6","248.8","236.2","594.3","370"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","38000","","愛媛県","","***","***","***","***","***","***","***","***","45.7","12.4","166","4","229.2","221.6","563.5","332"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","39000","","高知県","","***","***","***","***","***","***","***","***","46.4","11.8","161","5","227.5","219.5","530.4","167"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","40000","","福岡県","","***","***","***","***","***","***","***","***","43.0","11.7","164","5","252.4","242.7","665.8","1,654"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","41000","","佐賀県","","***","***","***","***","***","***","***","***","45.2","14.1","167","6","230.8","220.3","646.6","268"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","42000","","長崎県","","***","***","***","***","***","***","***","***","46.9","14.0","167","5","249.1","240.3","685.7","299"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","43000","","熊本県","","***","***","***","***","***","***","***","***","42.9","11.4","169","7","241.4","228.7","613.4","409"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","44000","","大分県","","***","***","***","***","***","***","***","***","45.8","12.8","163","6","224.9","214.4","602.3","348"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","45000","","宮崎県","","***","***","***","***","***","***","***","***","43.2","11.3","167","7","219.7","207.5","547.8","438"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","46000","","鹿児島県","","***","***","***","***","***","***","***","***","43.4","11.2","168","5","215.9","206.9","399.3","406"
"03","","女","1251","","庶務・人事事務員","2021000000","","2021年","47000","","沖縄県","","***","***","***","***","***","***","***","***","43.2","10.3","163","4","220.4","212.5","461.7","634"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","00000","","全国","","***","***","***","***","***","***","***","***","43.2","11.5","164","7","273.1","258.7","751.9","42,705"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","01000","","北海道","","***","***","***","***","***","***","***","***","42.2","11.1","167","4","226.3","219.0","666.3","1,469"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","02000","","青森県","","***","***","***","***","***","***","***","***","40.1","10.8","169","3","203.8","198.7","455.5","324"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","03000","","岩手県","","***","***","***","***","***","***","***","***","43.5","12.7","165","4","220.4","213.4","536.1","386"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","04000","","宮城県","","***","***","***","***","***","***","***","***","44.9","13.7","168","7","253.0","239.0","622.8","744"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","05000","","秋田県","","***","***","***","***","***","***","***","***","44.3","13.4","167","3","216.0","210.4","547.9","300"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","06000","","山形県","","***","***","***","***","***","***","***","***","44.4","15.4","168","5","222.2","214.3","587.9","366"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","07000","","福島県","","***","***","***","***","***","***","***","***","44.1","14.0","167","4","244.0","236.0","638.7","582"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","08000","","茨城県","","***","***","***","***","***","***","***","***","45.2","11.6","162","6","274.9","261.4","855.2","762"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","09000","","栃木県","","***","***","***","***","***","***","***","***","41.8","11.4","166","6","251.2","240.3","658.7","603"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","10000","","群馬県","","***","***","***","***","***","***","***","***","46.2","11.9","163","5","266.3","257.0","767.7","558"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","11000","","埼玉県","","***","***","***","***","***","***","***","***","42.7","10.6","164","7","269.4","255.9","709.0","1,440"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","12000","","千葉県","","***","***","***","***","***","***","***","***","45.4","12.3","165","5","259.4","250.8","661.4","1,164"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","13000","","東京都","","***","***","***","***","***","***","***","***","42.3","10.5","162","10","333.1","308.0","942.1","9,837"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","14000","","神奈川県","","***","***","***","***","***","***","***","***","44.2","11.9","162","7","283.7","269.9","793.7","2,300"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","15000","","新潟県","","***","***","***","***","***","***","***","***","46.7","13.2","167","4","221.9","214.6","550.1","640"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","16000","","富山県","","***","***","***","***","***","***","***","***","45.0","14.0","168","7","239.8","227.2","644.9","472"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","17000","","石川県","","***","***","***","***","***","***","***","***","43.5","11.4","165","8","233.3","220.2","681.1","582"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","18000","","福井県","","***","***","***","***","***","***","***","***","44.8","12.8","168","3","229.5","223.0","681.3","278"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","19000","","山梨県","","***","***","***","***","***","***","***","***","45.1","12.1","169","7","253.9","239.6","595.9","233"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","20000","","長野県","","***","***","***","***","***","***","***","***","44.7","12.7","165","6","259.5","245.5","740.2","612"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","21000","","岐阜県","","***","***","***","***","***","***","***","***","43.3","9.7","168","7","246.1","233.6","640.9","429"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","22000","","静岡県","","***","***","***","***","***","***","***","***","44.7","13.6","167","5","264.1","253.3","736.1","1,154"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","23000","","愛知県","","***","***","***","***","***","***","***","***","41.9","9.9","165","5","260.9","251.1","664.1","2,520"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","24000","","三重県","","***","***","***","***","***","***","***","***","44.4","12.3","167","4","242.9","235.7","602.1","462"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","25000","","滋賀県","","***","***","***","***","***","***","***","***","45.4","14.1","159","4","263.3","252.8","863.2","309"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","26000","","京都府","","***","***","***","***","***","***","***","***","43.6","12.3","162","6","276.0","263.2","841.8","602"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","27000","","大阪府","","***","***","***","***","***","***","***","***","42.2","10.8","164","7","280.1","264.6","769.7","3,975"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","28000","","兵庫県","","***","***","***","***","***","***","***","***","44.4","12.6","162","6","276.4","265.3","805.4","1,299"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","29000","","奈良県","","***","***","***","***","***","***","***","***","45.3","12.6","166","4","258.4","250.4","673.8","256"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","30000","","和歌山県","","***","***","***","***","***","***","***","***","43.2","12.3","171","4","231.9","224.3","575.8","198"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","31000","","鳥取県","","***","***","***","***","***","***","***","***","43.0","11.2","172","3","225.7","220.8","728.7","189"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","32000","","島根県","","***","***","***","***","***","***","***","***","43.3","13.3","167","4","222.2","214.5","558.9","130"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","33000","","岡山県","","***","***","***","***","***","***","***","***","45.1","13.9","163","5","264.1","253.0","822.1","602"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","34000","","広島県","","***","***","***","***","***","***","***","***","43.3","10.5","166","7","264.3","251.2","659.9","1,049"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","35000","","山口県","","***","***","***","***","***","***","***","***","44.2","15.6","165","4","244.0","235.5","700.9","374"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","36000","","徳島県","","***","***","***","***","***","***","***","***","46.0","15.3","166","5","259.5","247.7","825.7","184"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","37000","","香川県","","***","***","***","***","***","***","***","***","41.8","12.1","163","6","240.0","228.6","606.7","313"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","38000","","愛媛県","","***","***","***","***","***","***","***","***","43.0","11.9","168","9","225.7","211.4","592.6","370"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","39000","","高知県","","***","***","***","***","***","***","***","***","45.7","10.6","162","5","224.5","216.9","541.9","183"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","40000","","福岡県","","***","***","***","***","***","***","***","***","43.6","11.4","163","5","244.4","234.5","688.6","1,883"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","41000","","佐賀県","","***","***","***","***","***","***","***","***","43.9","11.6","166","7","233.5","220.8","594.0","315"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","42000","","長崎県","","***","***","***","***","***","***","***","***","41.9","12.5","168","6","223.6","214.2","599.1","366"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","43000","","熊本県","","***","***","***","***","***","***","***","***","41.8","8.3","166","8","226.4","213.4","526.0","582"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","44000","","大分県","","***","***","***","***","***","***","***","***","42.7","10.1","165","4","217.6","209.8","602.1","257"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","45000","","宮崎県","","***","***","***","***","***","***","***","***","40.1","10.5","168","5","215.5","206.7","551.2","329"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","46000","","鹿児島県","","***","***","***","***","***","***","***","***","42.4","10.5","164","5","217.6","209.8","598.4","360"
"03","","女","1251","","庶務・人事事務員","2020000000","","2020年","47000","","沖縄県","","***","***","***","***","***","***","***","***","45.4","12.4","167","5","246.2","238.1","669.4","359"
"03","","女","1253","","企画事務員","2023000000","","2023年","00000","","全国","","***","***","***","***","***","***","***","***","39.1","10.9","164","10","351.6","323.1","1,125.6","17,131"
"03","","女","1253","","企画事務員","2023000000","","2023年","01000","","北海道","","***","***","***","***","***","***","***","***","40.7","9.9","160","13","285.7","257.2","794.2","290"
"03","","女","1253","","企画事務員","2023000000","","2023年","02000","","青森県","","***","***","***","***","***","***","***","***","36.0","6.5","164","4","233.8","221.4","552.6","49"
"03","","女","1253","","企画事務員","2023000000","","2023年","03000","","岩手県","","***","***","***","***","***","***","***","***","38.0","12.9","157","8","277.0","250.4","1,040.2","49"
"03","","女","1253","","企画事務員","2023000000","","2023年","04000","","宮城県","","***","***","***","***","***","***","***","***","37.4","10.2","163","10","283.4","263.9","727.5","93"
"03","","女","1253","","企画事務員","2023000000","","2023年","05000","","秋田県","","***","***","***","***","***","***","***","***","39.5","11.3","158","6","291.0","258.6","1,246.1","53"
"03","","女","1253","","企画事務員","2023000000","","2023年","06000","","山形県","","***","***","***","***","***","***","***","***","41.8","14.6","170","15","284.3","251.9","612.5","28"
"03","","女","1253","","企画事務員","2023000000","","2023年","07000","","福島県","","***","***","***","***","***","***","***","***","38.1","11.2","157","7","334.0","296.0","1,285.7","93"
"03","","女","1253","","企画事務員","2023000000","","2023年","08000","","茨城県","","***","***","***","***","***","***","***","***","43.2","14.1","158","7","332.8","301.9","1,571.0","129"
"03","","女","1253","","企画事務員","2023000000","","2023年","09000","","栃木県","","***","***","***","***","***","***","***","***","41.3","14.0","162","6","303.9","287.2","1,209.8","66"
"03","","女","1253","","企画事務員","2023000000","","2023年","10000","","群馬県","","***","***","***","***","***","***","***","***","36.4","8.5","165","5","258.7","247.7","818.2","123"
"03","","女","1253","","企画事務員","2023000000","","2023年","11000","","埼玉県","","***","***","***","***","***","***","***","***","36.0","8.7","166","12","312.7","284.5","1,584.4","319"
"03","","女","1253","","企画事務員","2023000000","","2023年","12000","","千葉県","","***","***","***","***","***","***","***","***","39.7","13.1","157","14","330.1","295.0","1,118.3","312"
"03","","女","1253","","企画事務員","2023000000","","2023年","13000","","東京都","","***","***","***","***","***","***","***","***","39.0","10.7","166","11","388.7","357.6","1,231.5","8,746"
"03","","女","1253","","企画事務員","2023000000","","2023年","14000","","神奈川県","","***","***","***","***","***","***","***","***","39.9","11.7","155","10","362.8","334.1","1,242.9","584"
"03","","女","1253","","企画事務員","2023000000","","2023年","15000","","新潟県","","***","***","***","***","***","***","***","***","42.3","13.9","157","4","271.3","257.5","995.3","197"
"03","","女","1253","","企画事務員","2023000000","","2023年","16000","","富山県","","***","***","***","***","***","***","***","***","40.2","12.5","167","8","261.1","247.6","776.1","100"
"03","","女","1253","","企画事務員","2023000000","","2023年","17000","","石川県","","***","***","***","***","***","***","***","***","40.1","12.0","163","11","305.5","282.5","992.4","30"
"03","","女","1253","","企画事務員","2023000000","","2023年","18000","","福井県","","***","***","***","***","***","***","***","***","33.9","8.2","166","6","244.3","234.7","594.0","62"
"03","","女","1253","","企画事務員","2023000000","","2023年","19000","","山梨県","","***","***","***","***","***","***","***","***","44.4","14.8","164","8","294.0","276.9","784.3","31"
"03","","女","1253","","企画事務員","2023000000","","2023年","20000","","長野県","","***","***","***","***","***","***","***","***","41.7","14.5","161","8","321.5","301.6","1,172.9","71"
"03","","女","1253","","企画事務員","2023000000","","2023年","21000","","岐阜県","","***","***","***","***","***","***","***","***","31.8","7.5","169","9","260.3","243.9","833.7","91"
"03","","女","1253","","企画事務員","2023000000","","2023年","22000","","静岡県","","***","***","***","***","***","***","***","***","39.5","10.8","167","6","311.3","291.8","1,232.1","212"
"03","","女","1253","","企画事務員","2023000000","","2023年","23000","","愛知県","","***","***","***","***","***","***","***","***","37.2","10.4","161","10","316.0","291.9","1,099.4","623"
"03","","女","1253","","企画事務員","2023000000","","2023年","24000","","三重県","","***","***","***","***","***","***","***","***","38.3","10.6","151","12","299.1","267.3","1,164.5","59"
"03","","女","1253","","企画事務員","2023000000","","2023年","25000","","滋賀県","","***","***","***","***","***","***","***","***","43.3","16.0","162","8","300.6","284.8","906.6","61"
"03","","女","1253","","企画事務員","2023000000","","2023年","26000","","京都府","","***","***","***","***","***","***","***","***","39.3","10.6","160","10","317.0","293.4","905.5","245"
"03","","女","1253","","企画事務員","2023000000","","2023年","27000","","大阪府","","***","***","***","***","***","***","***","***","38.3","10.8","162","10","332.8","304.9","1,051.5","1,875"
"03","","女","1253","","企画事務員","2023000000","","2023年","28000","","兵庫県","","***","***","***","***","***","***","***","***","40.3","13.1","171","13","321.7","289.2","871.1","834"
"03","","女","1253","","企画事務員","2023000000","","2023年","29000","","奈良県","","***","***","***","***","***","***","***","***","41.0","14.2","167","5","300.2","285.9","986.2","60"
"03","","女","1253","","企画事務員","2023000000","","2023年","30000","","和歌山県","","***","***","***","***","***","***","***","***","40.4","11.4","165","7","261.6","246.7","553.5","55"
"03","","女","1253","","企画事務員","2023000000","","2023年","31000","","鳥取県","","***","***","***","***","***","***","***","***","37.5","5.0","159","8","227.0","210.9","313.7","28"
"03","","女","1253","","企画事務員","2023000000","","2023年","32000","","島根県","","***","***","***","***","***","***","***","***","40.4","6.3","180","3","280.3","242.0","304.6","58"
"03","","女","1253","","企画事務員","2023000000","","2023年","33000","","岡山県","","***","***","***","***","***","***","***","***","37.0","9.9","167","7","296.7","282.2","777.8","128"
"03","","女","1253","","企画事務員","2023000000","","2023年","34000","","広島県","","***","***","***","***","***","***","***","***","40.0","9.6","167","8","296.6","278.8","952.9","163"
"03","","女","1253","","企画事務員","2023000000","","2023年","35000","","山口県","","***","***","***","***","***","***","***","***","38.5","12.2","160","5","303.5","282.6","936.5","55"
"03","","女","1253","","企画事務員","2023000000","","2023年","36000","","徳島県","","***","***","***","***","***","***","***","***","33.2","5.8","159","4","233.4","224.8","327.2","28"
"03","","女","1253","","企画事務員","2023000000","","2023年","37000","","香川県","","***","***","***","***","***","***","***","***","40.9","11.0","160","9","249.7","232.6","533.1","54"
"03","","女","1253","","企画事務員","2023000000","","2023年","38000","","愛媛県","","***","***","***","***","***","***","***","***","39.8","14.4","154","7","318.6","291.6","1,442.4","78"
"03","","女","1253","","企画事務員","2023000000","","2023年","39000","","高知県","","***","***","***","***","***","***","***","***","37.1","6.3","167","11","248.8","223.3","547.4","28"
"03","","女","1253","","企画事務員","2023000000","","2023年","40000","","福岡県","","***","***","***","***","***","***","***","***","39.9","10.8","159","10","306.8","276.3","1,089.7","611"
"03","","女","1253","","企画事務員","2023000000","","2023年","41000","","佐賀県","","***","***","***","***","***","***","***","***","36.4","8.8","163","8","249.5","234.6","715.6","46"
"03","","女","1253","","企画事務員","2023000000","","2023年","42000","","長崎県","","***","***","***","***","***","***","***","***","39.3","8.0","162","10","256.7","232.6","391.7","47"
"03","","女","1253","","企画事務員","2023000000","","2023年","43000","","熊本県","","***","***","***","***","***","***","***","***","37.9","9.9","161","9","283.9","261.2","879.0","62"
"03","","女","1253","","企画事務員","2023000000","","2023年","44000","","大分県","","***","***","***","***","***","***","***","***","39.0","12.4","160","14","265.6","240.4","723.5","17"
"03","","女","1253","","企画事務員","2023000000","","2023年","45000","","宮崎県","","***","***","***","***","***","***","***","***","42.6","11.7","168","6","271.7","260.0","626.3","32"
"03","","女","1253","","企画事務員","2023000000","","2023年","46000","","鹿児島県","","***","***","***","***","***","***","***","***","43.8","12.7","164","9","300.5","284.4","683.3","57"
"03","","女","1253","","企画事務員","2023000000","","2023年","47000","","沖縄県","","***","***","***","***","***","***","***","***","44.4","8.6","163","7","291.2","276.0","254.2","97"
"03","","女","1253","","企画事務員","2022000000","","2022年","00000","","全国","","38.5","10.2","163","10","345.9","319.4","1,010.6","17,648","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","01000","","北海道","","38.6","9.7","156","7","252.3","237.3","480.8","250","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","02000","","青森県","","37.6","9.8","159","7","243.5","228.7","550.4","28","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","03000","","岩手県","","38.6","13.6","163","13","279.9","256.6","605.9","46","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","04000","","宮城県","","36.2","10.3","162","15","294.5","265.9","1,012.5","198","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","05000","","秋田県","","41.4","9.3","169","4","241.9","235.2","602.7","29","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","06000","","山形県","","40.0","10.0","168","9","275.3","250.7","524.2","34","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","07000","","福島県","","41.3","11.5","159","12","323.2","296.0","1,009.9","50","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","08000","","茨城県","","40.2","11.8","167","17","325.6","291.5","1,039.7","52","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","09000","","栃木県","","39.4","11.3","163","5","296.9","287.7","723.2","102","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","10000","","群馬県","","33.9","9.2","162","15","271.2","249.5","1,085.4","78","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","11000","","埼玉県","","38.1","11.4","156","11","300.6","276.1","1,157.0","323","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","12000","","千葉県","","39.3","9.9","158","13","351.3","320.1","1,061.6","226","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","13000","","東京都","","37.7","9.7","165","10","371.5","342.7","1,043.0","10,352","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","14000","","神奈川県","","42.2","9.5","161","17","382.7","341.1","1,212.0","787","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","15000","","新潟県","","41.1","12.2","158","11","273.6","250.9","878.1","110","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","16000","","富山県","","39.3","11.7","157","12","274.7","252.7","742.7","66","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","17000","","石川県","","37.7","9.6","171","7","287.1","271.8","810.5","78","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","18000","","福井県","","42.4","17.4","162","12","313.6","290.5","1,066.6","65","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","19000","","山梨県","","36.7","7.6","162","12","304.5","281.1","788.8","40","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","20000","","長野県","","36.8","8.4","163","12","270.0","249.7","781.0","114","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","21000","","岐阜県","","34.2","9.0","164","11","282.0","262.5","707.1","94","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","22000","","静岡県","","42.0","16.1","161","15","333.7","297.6","1,289.7","203","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","23000","","愛知県","","39.9","11.6","161","11","316.8","291.7","921.5","633","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","24000","","三重県","","36.0","10.2","159","18","304.7","268.0","1,336.0","63","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","25000","","滋賀県","","37.1","13.0","170","18","338.3","302.1","1,153.5","93","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","26000","","京都府","","40.5","11.7","158","9","328.8","307.9","1,044.5","234","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","27000","","大阪府","","40.5","11.2","162","6","313.9","296.6","936.8","1,285","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","28000","","兵庫県","","36.3","9.3","165","11","295.2","268.6","987.8","426","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","29000","","奈良県","","39.5","12.7","160","5","282.6","271.0","849.9","49","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","30000","","和歌山県","","34.5","9.7","165","3","207.9","201.0","474.3","10","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","31000","","鳥取県","","40.9","10.6","162","10","252.6","234.4","541.5","9","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","32000","","島根県","","38.4","9.7","159","16","302.0","265.4","948.0","32","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","33000","","岡山県","","38.0","12.3","166","13","291.9","268.5","957.6","87","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","34000","","広島県","","41.6","10.8","160","10","299.0","278.2","1,127.3","227","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","35000","","山口県","","41.3","13.8","163","7","311.9","291.5","819.8","72","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","36000","","徳島県","","37.9","9.0","163","6","263.3","253.5","768.8","32","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","37000","","香川県","","39.7","9.8","166","8","280.4","264.6","853.2","61","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","38000","","愛媛県","","42.7","10.9","162","4","245.0","237.9","629.8","73","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","39000","","高知県","","38.2","7.4","166","13","246.9","229.9","421.7","17","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","40000","","福岡県","","39.3","11.3","164","6","297.6","284.5","986.4","545","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","41000","","佐賀県","","37.3","10.1","164","6","250.2","237.4","600.1","27","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","42000","","長崎県","","37.4","12.4","156","16","309.3","276.9","1,070.0","44","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","43000","","熊本県","","38.9","11.2","159","6","284.8","272.1","947.4","102","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","44000","","大分県","","34.3","9.5","160","22","280.7","245.1","779.1","33","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","45000","","宮崎県","","43.8","8.5","173","9","231.5","217.3","456.9","15","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","46000","","鹿児島県","","38.1","11.4","165","14","278.2","253.0","885.7","73","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2022000000","","2022年","47000","","沖縄県","","39.0","8.0","159","5","227.8","216.5","424.8","82","***","***","***","***","***","***","***","***"
"03","","女","1253","","企画事務員","2021000000","","2021年","00000","","全国","","***","***","***","***","***","***","***","***","38.1","9.9","162","11","342.3","315.2","973.5","14,909"
"03","","女","1253","","企画事務員","2021000000","","2021年","01000","","北海道","","***","***","***","***","***","***","***","***","36.5","7.4","170","8","268.7","245.9","561.0","125"
"03","","女","1253","","企画事務員","2021000000","","2021年","02000","","青森県","","***","***","***","***","***","***","***","***","42.6","11.8","160","10","285.5","270.3","505.8","59"
"03","","女","1253","","企画事務員","2021000000","","2021年","03000","","岩手県","","***","***","***","***","***","***","***","***","36.7","11.4","153","14","285.1","255.2","1,116.6","36"
"03","","女","1253","","企画事務員","2021000000","","2021年","04000","","宮城県","","***","***","***","***","***","***","***","***","35.6","10.3","160","10","285.5","262.4","1,014.7","164"
"03","","女","1253","","企画事務員","2021000000","","2021年","05000","","秋田県","","***","***","***","***","***","***","***","***","41.3","15.7","157","9","299.8","271.8","1,025.8","22"
"03","","女","1253","","企画事務員","2021000000","","2021年","06000","","山形県","","***","***","***","***","***","***","***","***","39.7","15.1","163","5","266.7","254.8","806.0","35"
